longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005
139.1246605,37.7980443,16533,7A847,補助点,199703.202,55010.36,6.431, 
139.128793,37.7973533,16534,7A846,補助点,199628.958,55374.812,6.767, 
139.1280708,37.7973763,16535,7A845,補助点,199631.083,55311.197,7.206, 
139.1274867,37.7974329,16536,7A844,補助点,199637.013,55259.711,7.176, 
139.1268214,37.798693,16537,7A843,補助点,199776.473,55200.188,6.243, 
139.129689,37.7976978,16538,7A842,補助点,199667.711,55453.465,7.389, 
139.1282144,37.7981869,16539,7A841,補助点,199721.128,55323.233,7.772, 
139.1285584,37.7988882,16540,7A840,補助点,199799.163,55353.006,6.961, 
139.1298095,37.7987639,16541,7A839,補助点,199786.115,55463.272,6.859, 
139.131753,37.7985668,16542,7A838,補助点,199765.384,55634.579,6.728, 
139.1332973,37.7984766,16543,7A837,補助点,199756.29,55770.641,6.694, 
139.1366363,37.7973264,16544,7A836,補助点,199630.647,56065.563,6.337, 
139.1356761,37.7977608,16545,7A835,補助点,199678.27,55980.674,6.243,撤去及び亡失
139.1375536,37.7977775,16546,7A834,補助点,199681.259,56146.009,6.026, 
139.1372814,37.7980368,16547,7A833,補助点,199709.878,56121.838,6.134, 
139.1384519,37.7978165,16548,7A831,補助点,199686.124,56225.088,6.553, 
139.1377038,37.7987107,16549,7A829,補助点,199784.917,56158.523,6.04, 
139.1375098,37.7985028,16550,7A828,補助点,199761.727,56141.593,6.096, 
139.1344998,37.7929641,17225,7A943,補助点,199145.229,55880.698,22.506, 
139.1347932,37.7925559,17226,7A941,補助点,199100.09,55906.849,34.578, 
139.136031,37.7921011,17227,7A940,補助点,199050.365,56016.203,32.056, 
139.134499,37.7913963,17228,7A938,補助点,198971.225,55881.809,24.041, 
139.1338674,37.7916877,17229,7A937,補助点,199003.187,55825.954,30.846, 
139.1330159,37.7927348,17230,7A936,補助点,199118.885,55750.177,15.516, 
139.1321673,37.7924437,17231,7A935,補助点,199086.079,55675.65,10.842, 
139.1213389,37.7786966,17837,7B056,補助点,197553.985,54732.116,20.98, 
139.1198403,37.7795313,17838,7B055,補助点,197645.754,54599.496,8.675, 
139.1258273,37.7887834,16630,7B005,補助点,198676.082,55120.008,8.345, 
139.1286768,37.785511,16631,7B004,補助点,198314.592,55373.418,13.388, 
139.1292161,37.7850308,16632,7B002,補助点,198261.614,55421.271,15.025, 
139.1279986,37.7867009,16633,7B001,補助点,198446.247,55312.795,10.963, 
139.1269878,37.7865191,16634,7A997,補助点,198425.475,55223.893,9.99, 
139.1278729,37.7886795,16635,7A994,補助点,198665.765,55300.246,22.096, 
139.1270982,37.7883862,16636,7A993,補助点,198632.759,55232.236,9.714, 
139.1268033,37.7895529,16637,7A992,補助点,198762.065,55205.397,7.637, 
139.1240948,37.7888001,16638,7A990,補助点,198676.929,54967.396,7.464, 
139.1240591,37.7894281,16639,7A989,補助点,198746.594,54963.785,7.248, 
139.1239894,37.7896636,16640,7A988,補助点,198772.696,54957.475,7.059, 
139.1227455,37.7891608,16641,7A987,補助点,198716.156,54848.287,6.519, 
139.1213654,37.7894174,16642,7A986,補助点,198743.822,54726.547,5.989, 
139.1265076,37.8006991,16647,7A752,補助点,199998.932,55171.054,5.468, 
139.1259333,37.7993749,16648,7A751,補助点,199851.621,55121.461,8.516, 
139.1242875,37.7996093,16649,7A748,補助点,199876.674,54976.357,5.4, 
139.1181873,37.7875744,16651,7A746,補助点,198537.431,54447.984,5.174, 
139.1173843,37.7872778,16652,7A745,補助点,198504.041,54377.475,5.037, 
139.1259437,37.7995595,16775,7A750,補助点,199872.121,55122.243,8.575, 
138.9091452,37.8454375,20264,8B565,補助点,204858.08,36008.004,3.877, 
138.9150366,37.8465035,20352,8B469,補助点,204978.682,36525.969,2.873, 
138.9154612,37.8466554,20353,8B468,補助点,204995.703,36563.27,2.961, 
138.9153547,37.8020398,19772,DA003,補助点,200044.104,36575.908,3.644, 
138.9165988,37.8020976,19773,DA002,補助点,200051.004,36685.427,2.657,撤去及び亡失
138.9168557,37.8030418,19774,DA001,補助点,200155.896,36707.582,2.053, 
138.9121968,37.8421039,13793,8B521,補助点,204489.292,36278.204,1.797, 
138.9131937,37.8438965,16941,8B524,補助点,204688.622,36365.069,5.41, 
138.9128797,37.8430387,16942,8B523,補助点,204593.305,36337.846,5.722, 
138.913167,37.8426428,16943,8B522,補助点,204549.474,36363.326,2.891, 
138.9114569,37.8415733,18376,8B520,補助点,204430.113,36213.346,2.684, 
138.9113108,37.8418563,18377,8B519,補助点,204461.476,36200.349,3.364, 
